AGRUPACION1,AGRUPACION2,DESCRIPCION,VALOR,TABULADO,ESTATUS
"Chihuahua","Madera de pino (metros cúbicos)","Unidades de producción forestal-Total",418,ena17_for05,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Unidades de producción forestal-Con extracción de madera o resina ",413,ena17_for05,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Volumen de madera o resina-Autorizado ",1543911.3,ena17_for05,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Volumen de madera o resina-Obtenida",1346690.5,ena17_for05,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Volumen de madera o resina-Vendido",1290638.5,ena17_for05,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Unidades de producción forestal-Total",178,ena17_for05,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Unidades de producción forestal-Con extracción de madera o resina ",170,ena17_for05,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Volumen de madera o resina-Autorizado ",1241320.0522,ena17_for05,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Volumen de madera o resina-Obtenida",961769.29399999999,ena17_for05,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Volumen de madera o resina-Vendido",915831.29200000002,ena17_for05,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Unidades de producción forestal-Total",167,ena17_for05,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Unidades de producción forestal-Con extracción de madera o resina ",161,ena17_for05,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Volumen de madera o resina-Autorizado ",268397.79800000001,ena17_for05,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Volumen de madera o resina-Obtenida",209629.402,ena17_for05,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Volumen de madera o resina-Vendido",202829.402,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Unidades de producción forestal-Total",367,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Unidades de producción forestal-Con extracción de madera o resina ",365,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Volumen de madera o resina-Autorizado ",597878.03610000003,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Volumen de madera o resina-Obtenida",265726.42170000001,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Volumen de madera o resina-Vendido",265606.02409999998,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Unidades de producción forestal-Total",462,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Unidades de producción forestal-Con extracción de madera o resina ",462,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Volumen de madera o resina-Autorizado ",,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Volumen de madera o resina-Obtenida",21902.941800000001,ena17_for05,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Volumen de madera o resina-Vendido",21902.941800000001,ena17_for05,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Unidades de producción forestal-Total",132,ena17_for05,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Unidades de producción forestal-Con extracción de madera o resina ",108,ena17_for05,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Volumen de madera o resina-Autorizado ",814460.17700000003,ena17_for05,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Volumen de madera o resina-Obtenida",418092.79759999999,ena17_for05,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Volumen de madera o resina-Vendido",405432.62459999998,ena17_for05,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Total",413,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",1290638.5,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Unidades de producción",3,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Volumen vendido",14092.6,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Unidades de producción",41,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Volumen vendido",67287,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A una industria-Unidades de producción",12,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A una industria-Volumen vendido",23038,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Unidades de producción",1,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Volumen vendido",170,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Unidades de producción",353,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Volumen vendido",869401.9,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Unidades de producción",12,ena17_for06,Cifras Definitivas
"Chihuahua","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Volumen vendido",316649,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Total",170,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",915831.29200000002,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Unidades de producción",7,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Volumen vendido",7836.8649999999998,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Unidades de producción",33,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Volumen vendido",148080.08300000001,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A una industria-Unidades de producción",83,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A una industria-Volumen vendido",538213.30000000005,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Unidades de producción",1,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Volumen vendido",1986.46,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Unidades de producción",59,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Volumen vendido",210444.584,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Unidades de producción",1,ena17_for06,Cifras Definitivas
"Durango","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Volumen vendido",9270,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Total",161,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",202829.402,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Unidades de producción",26,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Volumen vendido",45866.6,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Unidades de producción",23,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Volumen vendido",21963.609,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A una industria-Unidades de producción",19,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A una industria-Volumen vendido",18061,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Unidades de producción",2,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Volumen vendido",4175,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Unidades de producción",110,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Volumen vendido",109124.193,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Unidades de producción",7,ena17_for06,Cifras Definitivas
"Jalisco","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Volumen vendido",3639,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Total",365,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",265606.02409999998,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Unidades de producción",9,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Volumen vendido",6435.6809999999996,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Unidades de producción",71,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Mayorista o intermediario-Volumen vendido",32488.802500000002,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A una industria-Unidades de producción",129,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A una industria-Volumen vendido",105103.4442,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Unidades de producción",0,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-Directamente a otro país-Volumen vendido",0,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Unidades de producción",177,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A un aserradero-Volumen vendido",121410.0364,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Unidades de producción",1,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Madera de pino (metros cúbicos)","Comprador-A otro comprador-Volumen vendido",168.06,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Unidades de producción con extracción de madera de pino o resina-Total",462,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",292514.71409999998,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Directamente al consumidor-Unidades de producción",1,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Directamente al consumidor-Volumen vendido",194.71799999999999,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Mayorista o intermediario-Unidades de producción",18,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Mayorista o intermediario-Volumen vendido",13932.642,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A una industria-Unidades de producción",446,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A una industria-Volumen vendido",278387.3541,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Directamente a otro país-Unidades de producción",0,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-Directamente a otro país-Volumen vendido",0,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A un aserradero-Unidades de producción",,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A un aserradero-Volumen vendido",,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A otro comprador-Unidades de producción",0,ena17_for06,Cifras Definitivas
"Michoacán de Ocampo","Resina (Toneladas)","Comprador-A otro comprador-Volumen vendido",0,ena17_for06,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Total",108,ena17_for06,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Unidades de producción con extracción de madera de pino o resina-Volumen vendido",405432.62459999998,ena17_for06,Cifras Definitivas
"Oaxaca","Madera de pino (metros cúbicos)","Comprador-Directamente al consumidor-Unidades de producción",7,ena17_for06,Cifras Definitivas
